Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
9979,2020-12-29,8:00 AM,Bihar,0,0,244076,1386,250390
9980,2020-12-29,8:00 AM,Chandigarh,0,0,18856,316,19551
9981,2020-12-29,8:00 AM,Chhattisgarh,0,0,260056,3319,276337
9982,2020-12-29,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3363,2,3374
9983,2020-12-29,8:00 AM,Delhi,0,0,606644,10474,623415
9984,2020-12-29,8:00 AM,Goa,0,0,49083,734,50772
9985,2020-12-29,8:00 AM,Gujarat,0,0,228144,4288,242655
9986,2020-12-29,8:00 AM,Haryana,0,0,254336,2882,261258
9987,2020-12-29,8:00 AM,Himachal Pradesh,0,0,50079,921,54680
9988,2020-12-29,8:00 AM,Jammu and Kashmir,0,0,115261,1875,120293
9989,2020-12-29,8:00 AM,Jharkhand,0,0,111818,1020,114420
9990,2020-12-29,8:00 AM,Karnataka,0,0,892273,12070,916909
9991,2020-12-29,8:00 AM,Kerala,0,0,676368,2990,743563
9992,2020-12-29,8:00 AM,Lakshadweep,0,0,0,0,0
9993,2020-12-29,8:00 AM,Ladakh,0,0,9088,126,9411
9994,2020-12-29,8:00 AM,Madhya Pradesh,0,0,225782,3572,239228
9995,2020-12-29,8:00 AM,Maharashtra,0,0,1814449,49305,1922048
9996,2020-12-29,8:00 AM,Manipur,0,0,26478,348,28060
9997,2020-12-29,8:00 AM,Meghalaya,0,0,13042,138,13379
9998,2020-12-29,8:00 AM,Mizoram,0,0,4068,8,4190
9999,2020-12-29,8:00 AM,Nagaland,0,0,11589,79,11911
10000,2020-12-29,8:00 AM,Odisha,0,0,324392,1864,328738
10001,2020-12-29,8:00 AM,Puducherry,0,0,37040,631,38028
10002,2020-12-29,8:00 AM,Punjab,0,0,156342,5312,165668
10003,2020-12-29,8:00 AM,Rajasthan,0,0,292739,2677,306158
10004,2020-12-29,8:00 AM,Sikkim,0,0,5188,126,5845
10005,2020-12-29,8:00 AM,Tamil Nadu,0,0,794228,12080,815175
10006,2020-12-29,8:00 AM,Telengana,0,0,277931,1535,285465
10007,2020-12-29,8:00 AM,Tripura,0,0,32721,385,33246
10008,2020-12-29,8:00 AM,Uttarakhand,0,0,82850,1489,89850
10009,2020-12-29,8:00 AM,Uttar Pradesh,0,0,559888,8322,582920
10010,2020-12-29,8:00 AM,West Bengal,0,0,525685,9625,548471
10011,2020-12-30,8:00 AM,Andhra Pradesh,0,0,871116,7100,881599
10012,2020-12-30,8:00 AM,Andaman and Nicobar Islands,0,0,4811,62,4936
10013,2020-12-30,8:00 AM,Arunachal Pradesh,0,0,16538,56,16709
10014,2020-12-30,8:00 AM,Assam,0,0,211723,1040,216063
10015,2020-12-30,8:00 AM,Bihar,0,0,244599,1389,250928
10016,2020-12-30,8:00 AM,Chandigarh,0,0,18937,316,19615
10017,2020-12-30,8:00 AM,Chhattisgarh,0,0,261663,3336,277471
10018,2020-12-30,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3364,2,3375
10019,2020-12-30,8:00 AM,Delhi,0,0,607494,10502,624118
10020,2020-12-30,8:00 AM,Goa,0,0,49199,735,50884
10021,2020-12-30,8:00 AM,Gujarat,0,0,229143,4295,243459
10022,2020-12-30,8:00 AM,Haryana,0,0,254880,2892,261672
10023,2020-12-30,8:00 AM,Himachal Pradesh,0,0,50631,925,54894
10024,2020-12-30,8:00 AM,Jammu and Kashmir,0,0,115560,1879,120527
10025,2020-12-30,8:00 AM,Jharkhand,0,0,112021,1025,114650
10026,2020-12-30,8:00 AM,Karnataka,0,0,893617,12074,917571
10027,2020-12-30,8:00 AM,Kerala,0,0,681397,3014,749450
10028,2020-12-30,8:00 AM,Lakshadweep,0,0,0,0,0
10029,2020-12-30,8:00 AM,Ladakh,0,0,9100,127,9436
10030,2020-12-30,8:00 AM,Madhya Pradesh,0,0,226904,3582,240081
10031,2020-12-30,8:00 AM,Maharashtra,0,0,1820021,49373,1925066
10032,2020-12-30,8:00 AM,Manipur,0,0,26521,353,28096
10033,2020-12-30,8:00 AM,Meghalaya,0,0,13066,138,13387
10034,2020-12-30,8:00 AM,Mizoram,0,0,4088,8,4199
10035,2020-12-30,8:00 AM,Nagaland,0,0,11595,79,11917
10036,2020-12-30,8:00 AM,Odisha,0,0,324775,1868,329001
10037,2020-12-30,8:00 AM,Puducherry,0,0,37074,633,38070
10038,2020-12-30,8:00 AM,Punjab,0,0,156719,5322,165878
10039,2020-12-30,8:00 AM,Rajasthan,0,0,293888,2683,306784
10040,2020-12-30,8:00 AM,Sikkim,0,0,5201,126,5864
10041,2020-12-30,8:00 AM,Tamil Nadu,0,0,795293,12092,816132
10042,2020-12-30,8:00 AM,Telengana,0,0,278523,1538,285939
10043,2020-12-30,8:00 AM,Tripura,0,0,32735,385,33258
10044,2020-12-30,8:00 AM,Uttarakhand,0,0,83416,1495,90167
10045,2020-12-30,8:00 AM,Uttar Pradesh,0,0,561257,8340,583941
10046,2020-12-30,8:00 AM,West Bengal,0,0,527272,9655,549715
10047,2020-12-31,8:00 AM,Andhra Pradesh,0,0,871588,7104,881948
10048,2020-12-31,8:00 AM,Andaman and Nicobar Islands,0,0,4820,62,4941
10049,2020-12-31,8:00 AM,Arunachal Pradesh,0,0,16549,56,16711
10050,2020-12-31,8:00 AM,Assam,0,0,211838,1043,216139
10051,2020-12-31,8:00 AM,Bihar,0,0,245156,1393,251348
10052,2020-12-31,8:00 AM,Chandigarh,0,0,18967,316,19682
10053,2020-12-31,8:00 AM,Chhattisgarh,0,0,263251,3350,278540
10054,2020-12-31,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3364,2,3375
10055,2020-12-31,8:00 AM,Delhi,0,0,608434,10523,624795
10056,2020-12-31,8:00 AM,Goa,0,0,49313,737,50981
10057,2020-12-31,8:00 AM,Gujarat,0,0,229977,4302,244258
10058,2020-12-31,8:00 AM,Haryana,0,0,255356,2899,262054
10059,2020-12-31,8:00 AM,Himachal Pradesh,0,0,51387,931,55114
10060,2020-12-31,8:00 AM,Jammu and Kashmir,0,0,115830,1880,120744
10061,2020-12-31,8:00 AM,Jharkhand,0,0,112206,1027,114873
10062,2020-12-31,8:00 AM,Karnataka,0,0,894834,12081,918544
10063,2020-12-31,8:00 AM,Kerala,0,0,687104,3042,755718
10064,2020-12-31,8:00 AM,Lakshadweep,0,0,0,0,0
10065,2020-12-31,8:00 AM,Ladakh,0,0,9132,127,9447
10066,2020-12-31,8:00 AM,Madhya Pradesh,0,0,227965,3595,240947
10067,2020-12-31,8:00 AM,Maharashtra,0,0,1824934,49463,1928603
10068,2020-12-31,8:00 AM,Manipur,0,0,26601,354,28137
10069,2020-12-31,8:00 AM,Meghalaya,0,0,13085,139,13408
10070,2020-12-31,8:00 AM,Mizoram,0,0,4091,8,4204
10071,2020-12-31,8:00 AM,Nagaland,0,0,11624,79,11921
10072,2020-12-31,8:00 AM,Odisha,0,0,325103,1871,329306
10073,2020-12-31,8:00 AM,Puducherry,0,0,37100,633,38096
10074,2020-12-31,8:00 AM,Punjab,0,0,157043,5331,166239
10075,2020-12-31,8:00 AM,Rajasthan,0,0,295030,2689,307554
10076,2020-12-31,8:00 AM,Sikkim,0,0,5218,127,5877
10077,2020-12-31,8:00 AM,Tamil Nadu,0,0,796353,12109,817077
10078,2020-12-31,8:00 AM,Telengana,0,0,278839,1541,286354
10079,2020-12-31,8:00 AM,Tripura,0,0,32751,385,33264
10080,2020-12-31,8:00 AM,Uttarakhand,0,0,84149,1504,90616
10081,2020-12-31,8:00 AM,Uttar Pradesh,0,0,562459,8352,584966
10082,2020-12-31,8:00 AM,West Bengal,0,0,528829,9683,550893
10083,2021-01-01,8:00 AM,Andhra Pradesh,0,0,871916,7108,882286
10084,2021-01-01,8:00 AM,Andaman and Nicobar Islands,0,0,4826,62,4945
10085,2021-01-01,8:00 AM,Arunachal Pradesh,0,0,16564,56,16719
10086,2021-01-01,8:00 AM,Assam,0,0,211910,1045,216211
10087,2021-01-01,8:00 AM,Bihar,0,0,245476,1397,251743
10088,2021-01-01,8:00 AM,Chandigarh,0,0,19045,317,19748
10089,2021-01-01,8:00 AM,Chhattisgarh,0,0,264769,3371,279575
10090,2021-01-01,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3365,2,3378
10091,2021-01-01,8:00 AM,Delhi,0,0,609322,10536,625369
10092,2021-01-01,8:00 AM,Goa,0,0,49388,739,51066
10093,2021-01-01,8:00 AM,Gujarat,0,0,230893,4306,245038
10094,2021-01-01,8:00 AM,Haryana,0,0,255853,2905,262325
10095,2021-01-01,8:00 AM,Himachal Pradesh,0,0,51728,934,55277
10096,2021-01-01,8:00 AM,Jammu and Kashmir,0,0,116079,1883,120971
10097,2021-01-01,8:00 AM,Jharkhand,0,0,112424,1030,115113
10098,2021-01-01,8:00 AM,Karnataka,0,0,896116,12090,919496
10099,2021-01-01,8:00 AM,Kerala,0,0,692480,3072,760933
10100,2021-01-01,8:00 AM,Lakshadweep,0,0,0,0,0
10101,2021-01-01,8:00 AM,Ladakh,0,0,9144,127,9466
10102,2021-01-01,8:00 AM,Madhya Pradesh,0,0,228831,3606,241791
10103,2021-01-01,8:00 AM,Maharashtra,0,0,1828546,49521,1932112
10104,2021-01-01,8:00 AM,Manipur,0,0,26678,355,28188
10105,2021-01-01,8:00 AM,Meghalaya,0,0,13139,139,13427
10106,2021-01-01,8:00 AM,Mizoram,0,0,4098,8,4216
10107,2021-01-01,8:00 AM,Nagaland,0,0,11646,79,11927
10108,2021-01-01,8:00 AM,Odisha,0,0,325432,1873,329621
10109,2021-01-01,8:00 AM,Puducherry,0,0,37115,633,38132
10110,2021-01-01,8:00 AM,Punjab,0,0,157496,5341,166522
10111,2021-01-01,8:00 AM,Rajasthan,0,0,295987,2696,308243
10112,2021-01-01,8:00 AM,Sikkim,0,0,5233,127,5889
10113,2021-01-01,8:00 AM,Tamil Nadu,0,0,797391,12122,818014
10114,2021-01-01,8:00 AM,Telengana,0,0,279456,1544,286815
10115,2021-01-01,8:00 AM,Tripura,0,0,32779,385,33268
10116,2021-01-01,8:00 AM,Uttarakhand,0,0,84692,1509,90920
10117,2021-01-01,8:00 AM,Uttar Pradesh,0,0,563278,8364,585902
10118,2021-01-01,8:00 AM,West Bengal,0,0,530366,9712,552063
10119,2021-01-02,8:00 AM,Andhra Pradesh,0,0,872266,7108,882612
10120,2021-01-02,8:00 AM,Andaman and Nicobar Islands,0,0,4830,62,4946
10121,2021-01-02,8:00 AM,Arunachal Pradesh,0,0,16566,56,16719
10122,2021-01-02,8:00 AM,Assam,0,0,211992,1049,216251
10123,2021-01-02,8:00 AM,Bihar,0,0,245874,1400,252219
10124,2021-01-02,8:00 AM,Chandigarh,0,0,19109,318,19799
10125,2021-01-02,8:00 AM,Chhattisgarh,0,0,265788,3375,280507
10126,2021-01-02,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3365,2,3378
10127,2021-01-02,8:00 AM,Delhi,0,0,610039,10557,625954
10128,2021-01-02,8:00 AM,Goa,0,0,49466,739,51135
10129,2021-01-02,8:00 AM,Gujarat,0,0,231800,4309,245772
10130,2021-01-02,8:00 AM,Haryana,0,0,256386,2911,262611
10131,2021-01-02,8:00 AM,Himachal Pradesh,0,0,52140,936,55470
10132,2021-01-02,8:00 AM,Jammu and Kashmir,0,0,116327,1884,121227
10133,2021-01-02,8:00 AM,Jharkhand,0,0,112529,1030,115241
10134,2021-01-02,8:00 AM,Karnataka,0,0,897200,12096,920373
10135,2021-01-02,8:00 AM,Kerala,0,0,697591,3095,765924
10136,2021-01-02,8:00 AM,Lakshadweep,0,0,0,0,0
10137,2021-01-02,8:00 AM,Ladakh,0,0,9153,127,9525
10138,2021-01-02,8:00 AM,Madhya Pradesh,0,0,229731,3618,242571
10139,2021-01-02,8:00 AM,Maharashtra,0,0,1832825,49580,1935636
10140,2021-01-02,8:00 AM,Manipur,0,0,26742,356,28206
10141,2021-01-02,8:00 AM,Meghalaya,0,0,13142,139,13445
10142,2021-01-02,8:00 AM,Mizoram,0,0,4100,8,4219
10143,2021-01-02,8:00 AM,Nagaland,0,0,11659,79,11929
10144,2021-01-02,8:00 AM,Odisha,0,0,325733,1876,329866
10145,2021-01-02,8:00 AM,Puducherry,0,0,37165,633,38164
10146,2021-01-02,8:00 AM,Punjab,0,0,157904,5349,166770
10147,2021-01-02,8:00 AM,Rajasthan,0,0,296929,2700,308852
10148,2021-01-02,8:00 AM,Sikkim,0,0,5238,128,5900
10149,2021-01-02,8:00 AM,Tamil Nadu,0,0,798420,12135,818935
10150,2021-01-02,8:00 AM,Telengana,0,0,279991,1546,287108
10151,2021-01-02,8:00 AM,Tripura,0,0,32795,385,33276
10152,2021-01-02,8:00 AM,Uttarakhand,0,0,85189,1515,91281
10153,2021-01-02,8:00 AM,Uttar Pradesh,0,0,564541,8379,586751
10154,2021-01-02,8:00 AM,West Bengal,0,0,531862,9738,553216
10155,2021-01-03,8:00 AM,Andhra Pradesh,0,0,872545,7111,882850
10156,2021-01-03,8:00 AM,Andaman and Nicobar Islands,0,0,4837,62,4947
10157,2021-01-03,8:00 AM,Arunachal Pradesh,0,0,16576,56,16727
10158,2021-01-03,8:00 AM,Assam,0,0,212072,1051,216289
10159,2021-01-03,8:00 AM,Bihar,0,0,246389,1403,252584
10160,2021-01-03,8:00 AM,Chandigarh,0,0,19226,319,19865
10161,2021-01-03,8:00 AM,Chhattisgarh,0,0,267751,3386,281654
10162,2021-01-03,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3365,2,3378
10163,2021-01-03,8:00 AM,Delhi,0,0,610535,10571,626448
10164,2021-01-03,8:00 AM,Goa,0,0,49570,739,51230
10165,2021-01-03,8:00 AM,Gujarat,0,0,232722,4314,246513
10166,2021-01-03,8:00 AM,Haryana,0,0,256811,2915,262850
10167,2021-01-03,8:00 AM,Himachal Pradesh,0,0,52479,938,55619
10168,2021-01-03,8:00 AM,Jammu and Kashmir,0,0,116587,1885,121471
10169,2021-01-03,8:00 AM,Jharkhand,0,0,112734,1034,115392
10170,2021-01-03,8:00 AM,Karnataka,0,0,898176,12099,921128
10171,2021-01-03,8:00 AM,Kerala,0,0,702576,3116,771252
10172,2021-01-03,8:00 AM,Lakshadweep,0,0,0,0,0
10173,2021-01-03,8:00 AM,Ladakh,0,0,9163,127,9550
10174,2021-01-03,8:00 AM,Madhya Pradesh,0,0,230586,3627,243302
10175,2021-01-03,8:00 AM,Maharashtra,0,0,1834935,49631,1938854
10176,2021-01-03,8:00 AM,Manipur,0,0,26782,357,28243
10177,2021-01-03,8:00 AM,Meghalaya,0,0,13173,139,13448
10178,2021-01-03,8:00 AM,Mizoram,0,0,4111,8,4223
10179,2021-01-03,8:00 AM,Nagaland,0,0,11664,79,11929
10180,2021-01-03,8:00 AM,Odisha,0,0,325965,1880,330117
10181,2021-01-03,8:00 AM,Puducherry,0,0,37195,633,38174
10182,2021-01-03,8:00 AM,Punjab,0,0,158219,5364,167012
10183,2021-01-03,8:00 AM,Rajasthan,0,0,297819,2705,309319
10184,2021-01-03,8:00 AM,Sikkim,0,0,5252,129,5911
10185,2021-01-03,8:00 AM,Tamil Nadu,0,0,799427,12146,819845
10186,2021-01-03,8:00 AM,Telengana,0,0,280565,1549,287502
10187,2021-01-03,8:00 AM,Tripura,0,0,32809,385,33282
10188,2021-01-03,8:00 AM,Uttarakhand,0,0,85658,1522,91544
10189,2021-01-03,8:00 AM,Uttar Pradesh,0,0,565731,8387,587434
10190,2021-01-03,8:00 AM,West Bengal,0,0,533305,9766,554079
10191,2021-01-04,8:00 AM,Andhra Pradesh,0,0,872897,7115,883082
10192,2021-01-04,8:00 AM,Andaman and Nicobar Islands,0,0,4846,62,4948
10193,2021-01-04,8:00 AM,Arunachal Pradesh,0,0,16583,56,16732
10194,2021-01-04,8:00 AM,Assam,0,0,212132,1052,216304
10195,2021-01-04,8:00 AM,Bihar,0,0,246979,1405,252857
10196,2021-01-04,8:00 AM,Chandigarh,0,0,19280,320,19881
10197,2021-01-04,8:00 AM,Chhattisgarh,0,0,268988,3400,282368
10198,2021-01-04,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3368,2,3379
10199,2021-01-04,8:00 AM,Delhi,0,0,611243,10585,626872
10200,2021-01-04,8:00 AM,Goa,0,0,49653,741,51295
10201,2021-01-04,8:00 AM,Gujarat,0,0,233660,4318,247228
10202,2021-01-04,8:00 AM,Haryana,0,0,257261,2917,263068
10203,2021-01-04,8:00 AM,Himachal Pradesh,0,0,52912,944,55686
10204,2021-01-04,8:00 AM,Jammu and Kashmir,0,0,116792,1886,121653
10205,2021-01-04,8:00 AM,Jharkhand,0,0,112893,1035,115529
10206,2021-01-04,8:00 AM,Karnataka,0,0,898919,12107,921938
10207,2021-01-04,8:00 AM,Kerala,0,0,707244,3141,775852
10208,2021-01-04,8:00 AM,Lakshadweep,0,0,0,0,0
10209,2021-01-04,8:00 AM,Ladakh,0,0,9173,127,9556
10210,2021-01-04,8:00 AM,Madhya Pradesh,0,0,231533,3641,244026
10211,2021-01-04,8:00 AM,Maharashtra,0,0,1836999,49666,1942136
10212,2021-01-04,8:00 AM,Manipur,0,0,26815,358,28281
10213,2021-01-04,8:00 AM,Meghalaya,0,0,13186,139,13460
10214,2021-01-04,8:00 AM,Mizoram,0,0,4127,8,4223
10215,2021-01-04,8:00 AM,Nagaland,0,0,11673,79,11930
10216,2021-01-04,8:00 AM,Odisha,0,0,326209,1883,330309
10217,2021-01-04,8:00 AM,Puducherry,0,0,37233,633,38224
10218,2021-01-04,8:00 AM,Punjab,0,0,158482,5376,167219
10219,2021-01-04,8:00 AM,Rajasthan,0,0,298620,2710,309821
10220,2021-01-04,8:00 AM,Sikkim,0,0,5285,129,5920
10221,2021-01-04,8:00 AM,Tamil Nadu,0,0,800429,12156,820712
10222,2021-01-04,8:00 AM,Telengana,0,0,281083,1551,287740
10223,2021-01-04,8:00 AM,Tripura,0,0,32815,385,33283
10224,2021-01-04,8:00 AM,Uttarakhand,0,0,85908,1527,91811
10225,2021-01-04,8:00 AM,Uttar Pradesh,0,0,566910,8403,588171
10226,2021-01-04,8:00 AM,West Bengal,0,0,534737,9792,554975
10227,2021-01-05,8:00 AM,Andhra Pradesh,0,0,873149,7118,883210
10228,2021-01-05,8:00 AM,Andaman and Nicobar Islands,0,0,4848,62,4948
10229,2021-01-05,8:00 AM,Arunachal Pradesh,0,0,16598,56,16741
10230,2021-01-05,8:00 AM,Assam,0,0,212199,1054,216340
10231,2021-01-05,8:00 AM,Bihar,0,0,247484,1408,253272
10232,2021-01-05,8:00 AM,Chandigarh,0,0,19348,321,19936
10233,2021-01-05,8:00 AM,Chhattisgarh,0,0,270337,3412,283515
10234,2021-01-05,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3369,2,3379
10235,2021-01-05,8:00 AM,Delhi,0,0,611970,10597,627256
10236,2021-01-05,8:00 AM,Goa,0,0,49741,743,51335
10237,2021-01-05,8:00 AM,Gujarat,0,0,234558,4321,247926
10238,2021-01-05,8:00 AM,Haryana,0,0,257652,2923,263312
10239,2021-01-05,8:00 AM,Himachal Pradesh,0,0,53216,946,55808
10240,2021-01-05,8:00 AM,Jammu and Kashmir,0,0,117211,1891,121786
10241,2021-01-05,8:00 AM,Jharkhand,0,0,113125,1036,115689
10242,2021-01-05,8:00 AM,Karnataka,0,0,900202,12110,922538
10243,2021-01-05,8:00 AM,Kerala,0,0,712389,3160,778873
10244,2021-01-05,8:00 AM,Lakshadweep,0,0,0,0,0
10245,2021-01-05,8:00 AM,Ladakh,0,0,9194,127,9561
10246,2021-01-05,8:00 AM,Madhya Pradesh,0,0,232390,3648,244647
10247,2021-01-05,8:00 AM,Maharashtra,0,0,1847361,49695,1947011
10248,2021-01-05,8:00 AM,Manipur,0,0,26862,361,28332
10249,2021-01-05,8:00 AM,Meghalaya,0,0,13204,139,13482
10250,2021-01-05,8:00 AM,Mizoram,0,0,4147,8,4234
10251,2021-01-05,8:00 AM,Nagaland,0,0,11683,79,11935
10252,2021-01-05,8:00 AM,Odisha,0,0,326507,1885,330492
10253,2021-01-05,8:00 AM,Puducherry,0,0,37261,635,38253
10254,2021-01-05,8:00 AM,Punjab,0,0,158972,5400,167441
10255,2021-01-05,8:00 AM,Rajasthan,0,0,299375,2714,310278
10256,2021-01-05,8:00 AM,Sikkim,0,0,5307,129,5921
10257,2021-01-05,8:00 AM,Tamil Nadu,0,0,801414,12166,821550
10258,2021-01-05,8:00 AM,Telengana,0,0,281400,1554,287993
10259,2021-01-05,8:00 AM,Tripura,0,0,32826,385,33284
10260,2021-01-05,8:00 AM,Uttarakhand,0,0,86611,1535,92112
10261,2021-01-05,8:00 AM,Uttar Pradesh,0,0,567964,8413,588882
10262,2021-01-05,8:00 AM,West Bengal,0,0,536084,9817,555572
10263,2021-01-06,8:00 AM,Andhra Pradesh,0,0,873427,7122,883587
10264,2021-01-06,8:00 AM,Andaman and Nicobar Islands,0,0,4856,62,4949
10265,2021-01-06,8:00 AM,Arunachal Pradesh,0,0,16609,56,16744
10266,2021-01-06,8:00 AM,Assam,0,0,212249,1057,216381
10267,2021-01-06,8:00 AM,Bihar,0,0,247929,1415,253695
10268,2021-01-06,8:00 AM,Chandigarh,0,0,19464,322,20026
10269,2021-01-06,8:00 AM,Chhattisgarh,0,0,271988,3437,284536
10270,2021-01-06,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3370,2,3379
10271,2021-01-06,8:00 AM,Delhi,0,0,612527,10609,627698
10272,2021-01-06,8:00 AM,Goa,0,0,49811,744,51415
10273,2021-01-06,8:00 AM,Gujarat,0,0,235426,4325,248581
10274,2021-01-06,8:00 AM,Haryana,0,0,257952,2927,263571
10275,2021-01-06,8:00 AM,Himachal Pradesh,0,0,53523,948,55910
10276,2021-01-06,8:00 AM,Jammu and Kashmir,0,0,117426,1897,121923
10277,2021-01-06,8:00 AM,Jharkhand,0,0,113380,1038,115840
10278,2021-01-06,8:00 AM,Karnataka,0,0,901579,12118,923353
10279,2021-01-06,8:00 AM,Kerala,0,0,717311,3184,784488
10280,2021-01-06,8:00 AM,Lakshadweep,0,0,0,0,0
10281,2021-01-06,8:00 AM,Ladakh,0,0,9215,127,9577
10282,2021-01-06,8:00 AM,Madhya Pradesh,0,0,233229,3662,245318
10283,2021-01-06,8:00 AM,Maharashtra,0,0,1850189,49759,1950171
10284,2021-01-06,8:00 AM,Manipur,0,0,27613,363,28418
10285,2021-01-06,8:00 AM,Meghalaya,0,0,13216,141,13506
10286,2021-01-06,8:00 AM,Mizoram,0,0,4153,8,4247
10287,2021-01-06,8:00 AM,Nagaland,0,0,11714,79,11937
10288,2021-01-06,8:00 AM,Odisha,0,0,326778,1887,330690
10289,2021-01-06,8:00 AM,Puducherry,0,0,37292,635,38300
10290,2021-01-06,8:00 AM,Punjab,0,0,159265,5404,167652
10291,2021-01-06,8:00 AM,Rajasthan,0,0,300126,2719,310675
10292,2021-01-06,8:00 AM,Sikkim,0,0,5316,129,5938
10293,2021-01-06,8:00 AM,Tamil Nadu,0,0,802385,12177,822370
10294,2021-01-06,8:00 AM,Telengana,0,0,281872,1556,288410
10295,2021-01-06,8:00 AM,Tripura,0,0,32835,387,33286
10296,2021-01-06,8:00 AM,Uttarakhand,0,0,87105,1544,92366
10297,2021-01-06,8:00 AM,Uttar Pradesh,0,0,568892,8433,589611
10298,2021-01-06,8:00 AM,West Bengal,0,0,537250,9841,556384
10299,2021-01-07,8:00 AM,Andhra Pradesh,0,0,873855,7125,883876
10300,2021-01-07,8:00 AM,Andaman and Nicobar Islands,0,0,4859,62,4949
10301,2021-01-07,8:00 AM,Arunachal Pradesh,0,0,16609,56,16753
10302,2021-01-07,8:00 AM,Assam,0,0,212328,1057,216424
10303,2021-01-07,8:00 AM,Bihar,0,0,248410,1420,254014
10304,2021-01-07,8:00 AM,Chandigarh,0,0,19525,323,20104
10305,2021-01-07,8:00 AM,Chhattisgarh,0,0,273030,3447,285586
10306,2021-01-07,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3372,2,3379
10307,2021-01-07,8:00 AM,Delhi,0,0,613246,10625,628352
10308,2021-01-07,8:00 AM,Goa,0,0,49893,744,51507
10309,2021-01-07,8:00 AM,Gujarat,0,0,236323,4329,249246
10310,2021-01-07,8:00 AM,Haryana,0,0,258281,2934,263887
10311,2021-01-07,8:00 AM,Himachal Pradesh,0,0,53782,952,56015
10312,2021-01-07,8:00 AM,Jammu and Kashmir,0,0,117690,1900,122049
10313,2021-01-07,8:00 AM,Jharkhand,0,0,113545,1040,116034
10314,2021-01-07,8:00 AM,Karnataka,0,0,902817,12124,924137
10315,2021-01-07,8:00 AM,Kerala,0,0,722421,3209,790882
10316,2021-01-07,8:00 AM,Lakshadweep,0,0,0,0,0
10317,2021-01-07,8:00 AM,Ladakh,0,0,9243,127,9589
10318,2021-01-07,8:00 AM,Madhya Pradesh,0,0,233862,3670,246048
10319,2021-01-07,8:00 AM,Maharashtra,0,0,1852759,49825,1954553
10320,2021-01-07,8:00 AM,Manipur,0,0,27642,363,28484
10321,2021-01-07,8:00 AM,Meghalaya,0,0,13230,141,13525
10322,2021-01-07,8:00 AM,Mizoram,0,0,4160,8,4256
10323,2021-01-07,8:00 AM,Nagaland,0,0,11737,80,11954
10324,2021-01-07,8:00 AM,Odisha,0,0,327008,1887,330921
10325,2021-01-07,8:00 AM,Puducherry,0,0,37327,635,38334
10326,2021-01-07,8:00 AM,Punjab,0,0,159500,5412,167910
10327,2021-01-07,8:00 AM,Rajasthan,0,0,300690,2723,311111
10328,2021-01-07,8:00 AM,Sikkim,0,0,5358,129,5951
10329,2021-01-07,8:00 AM,Tamil Nadu,0,0,803328,12188,823181
10330,2021-01-07,8:00 AM,Telengana,0,0,282177,1559,288789
10331,2021-01-07,8:00 AM,Tripura,0,0,32843,387,33294
10332,2021-01-07,8:00 AM,Uttarakhand,0,0,87529,1549,92593
10333,2021-01-07,8:00 AM,Uttar Pradesh,0,0,569959,8441,590339
10334,2021-01-07,8:00 AM,West Bengal,0,0,538521,9863,557252
10335,2021-01-08,8:00 AM,Andhra Pradesh,0,0,874223,7126,884171
10336,2021-01-08,8:00 AM,Andaman and Nicobar Islands,0,0,4864,62,4958
10337,2021-01-08,8:00 AM,Arunachal Pradesh,0,0,16622,56,16757
10338,2021-01-08,8:00 AM,Assam,0,0,212376,1059,216481
10339,2021-01-08,8:00 AM,Bihar,0,0,248762,1424,254447
10340,2021-01-08,8:00 AM,Chandigarh,0,0,19582,325,20147
10341,2021-01-08,8:00 AM,Chhattisgarh,0,0,274283,3454,286596
10342,2021-01-08,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3372,2,3379
10343,2021-01-08,8:00 AM,Delhi,0,0,614026,10644,628838
10344,2021-01-08,8:00 AM,Goa,0,0,49983,744,51626
10345,2021-01-08,8:00 AM,Gujarat,0,0,237222,4332,249913
10346,2021-01-08,8:00 AM,Haryana,0,0,258658,2940,264161
10347,2021-01-08,8:00 AM,Himachal Pradesh,0,0,53973,953,56146
10348,2021-01-08,8:00 AM,Jammu and Kashmir,0,0,117877,1903,122176
10349,2021-01-08,8:00 AM,Jharkhand,0,0,113740,1041,116229
10350,2021-01-08,8:00 AM,Karnataka,0,0,903629,12131,924898
10351,2021-01-08,8:00 AM,Kerala,0,0,728060,3234,795933
10352,2021-01-08,8:00 AM,Lakshadweep,0,0,0,0,0
10353,2021-01-08,8:00 AM,Ladakh,0,0,9258,127,9600
10354,2021-01-08,8:00 AM,Madhya Pradesh,0,0,234612,3682,246822
